store name, name, strain, grower, type, price, weight, thc%, total mg, cost/mg
Philadelphia - Chestnut St,Fruit Pie ,Indica,CALYPSO,Flower,$44.98,3.5g,23.35%,817.25mg,0.055/mg
Ambler,707 Headband  ,Indica,SUPPLY,Ground Flower,$31.98,7.0g,15.53%,1087.10mg,0.029/mg
Montgomeryville,GG #4  ,Indica,SUPPLY,Small,$63.95,7.0g,19.84%,1388.80mg,0.046/mg
Pittsburgh,Classic Blueberry  ,Indica,SECHE,Flower,$43.96,7.0g,20.66%,1446.20mg,0.030/mg
"Chicago, IL - Wrigleyville/Lakeview",Cake Breath ,Hybrid,AERIZ,Flower,$60.20,3.5g,23.24%,813.40mg,0.074/mg
Montgomeryville,Gelato 33 I95  ,Hybrid,SUPPLY,Small,$64.01,7.0g,19.86%,1390.20mg,0.046/mg
Butler,Lemon Stilton ,Hybrid,CRESCO,Flower,$54.98,3.5g,19.99%,699.65mg,0.079/mg
"Chicago, IL - Wrigleyville/Lakeview",Dawg Daze ,Hybrid,INNOCENT,Flower,$60.20,3.5g,27.61%,966.35mg,0.062/mg
"Chicago, IL - Wrigleyville/Lakeview",GG #4 Popcorn,Indica,OZONE,Flower,$72.00,7.0g,24.68%,1727.60mg,0.042/mg
Ambler,Jokerz Candy Float ,Hybrid,FLOAT,Flower,$50.02,3.5g,27.83%,974.05mg,0.051/mg
Ambler,Chaos Kush  ,Hybrid,SUPPLY,Ground Flower,$29.97,7.0g,15.47%,1082.90mg,0.028/mg
Ambler,Shandy Kush ,Sativa,CLASSIX,Flower,$56.00,7.0g,24.32%,1702.40mg,0.033/mg
Phoenixville,Cold as Ice ,Sativa,CRESCO,Flower,$54.98,3.5g,29.78%,1042.30mg,0.053/mg
New Kensington,ICC Float ,Indica,FLOAT,Flower,$49.98,3.5g,23.29%,815.15mg,0.061/mg
"Chicago, IL - Wrigleyville/Lakeview",Sugar Face ,Indica,CRESCO,Flower,$55.45,3.5g,22.30%,780.50mg,0.071/mg
Pittsburgh,Tangie #1 ,Sativa,ORGANIC REMEDIES,Flower,$44.98,3.5g,21.83%,764.05mg,0.059/mg
Phoenixville,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$49.98,3.5g,18.07%,632.45mg,0.079/mg
Butler,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,24.07%,842.45mg,0.036/mg
Lancaster,Citrus Daydream ,Sativa,CRESCO,Flower,$54.98,3.5g,24.07%,842.45mg,0.065/mg
Ambler,Apple Pie ,Sativa,MODERN FLOWER,Flower,$64.01,7.0g,16.97%,1187.90mg,0.054/mg
Ambler,Banana Punch ,Indica,AVENUE,Flower,$44.98,3.5g,22.39%,783.65mg,0.057/mg
"Chicago, IL - Wrigleyville/Lakeview",Ace's High ,Sativa,GRASSROOTS,Flower,$54.18,3.5g,22.05%,771.75mg,0.070/mg
Montgomeryville,Rocket Fuel ,Hybrid,CRESCO,Flower,$30.00,3.5g,21.18%,741.30mg,0.040/mg
"Chicago, IL - Wrigleyville/Lakeview",Polar Express ,Hybrid,GRASSROOTS,Flower,$54.18,3.5g,24.14%,844.90mg,0.064/mg
Lancaster,Citrus Daydream  ,Sativa,SUPPLY,Small,$79.94,7.0g,20.50%,1435.00mg,0.056/mg
Phoenixville,Tahoe OG ,Hybrid,CALYPSO,Flower,$63.95,7.0g,20.30%,1421.00mg,0.045/mg
Montgomeryville,Garlic Storm  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.72%,237.20mg,0.063/mg
Phoenixville,Gluelato Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,26.06%,912.10mg,0.055/mg
Philadelphia - Chestnut St,Prez Kush ,Indica,INSA,Flower,$39.97,3.5g,23.14%,809.90mg,0.049/mg
"Chicago, IL - Wrigleyville/Lakeview",Lavender Aura Popcorn,Indica,HIGH SUPPLY,Flower,$160.00,14.0g,23.22%,3250.80mg,0.049/mg
Phoenixville,Tahiti Lime Premium ,Hybrid,GRASSROOTS,Flower,$75.99,7.0g,19.05%,1333.50mg,0.057/mg
Butler,Remo Chemo  Grind ,Indica,SECHE,Fine Grind Flower,$31.98,7.0g,12.88%,901.60mg,0.035/mg
Philadelphia - Chestnut St,Glazed Enigma  ,Sativa,SUPPLY,Ground Flower,$29.97,7.0g,12.49%,874.30mg,0.034/mg
Philadelphia - Chestnut St,Tina ,Indica,CRESCO,Flower,$54.98,3.5g,23.48%,821.80mg,0.067/mg
Ambler,Deadhead OG ,Hybrid,GLEAF,Flower,$35.00,3.5g,20.55%,719.25mg,0.049/mg
Philadelphia - Chestnut St,Zookies ,Indica,GLEAF,Flower,$56.00,7.0g,21.65%,1515.50mg,0.037/mg
Montgomeryville,Mint Face Off ,Indica,CRESCO,Flower,$30.00,3.5g,24.26%,849.10mg,0.035/mg
Phoenixville,Point Break ,Indica,GLEAF,Flower,$39.97,3.5g,21.90%,766.50mg,0.052/mg
"Chicago, IL - Wrigleyville/Lakeview",Wedding Cake Popcorn,Indica,OZONE,Flower,$72.00,7.0g,24.91%,1743.70mg,0.041/mg
Philadelphia - Chestnut St,Cool Grapes #66 ,Hybrid,GRASSROOTS,Flower,$75.99,7.0g,20.07%,1404.90mg,0.054/mg
Ambler,Lime Sorbet ,Indica,CRESCO,Flower,$54.98,3.5g,26.81%,938.35mg,0.059/mg
"Chicago, IL - Wrigleyville/Lakeview",Tres Leches Cake Shake,Hybrid,HIGH SUPPLY,Flower,$100.59,14.0g,27.19%,3806.60mg,0.026/mg
"Chicago, IL - Wrigleyville/Lakeview",Purple Punch ,Indica,RYTHM,Flower,$55.45,3.5g,21.78%,762.30mg,0.073/mg
New Kensington,Lemon Meringue  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,16.93%,1185.10mg,0.057/mg
Philadelphia - Chestnut St,Sunny Diesel ,Hybrid,CLASSIX,Flower,$56.00,7.0g,21.32%,1492.40mg,0.038/mg
Butler,Gelato 33 I95 ,Hybrid,CRESCO,Flower,$54.98,3.5g,20.89%,731.15mg,0.075/mg
Butler,Juice Box Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,23.35%,817.25mg,0.061/mg
Philadelphia - Chestnut St,Hazen Haze  ,Hybrid,SUPPLY,Small,$50.00,7.0g,27.28%,1909.60mg,0.026/mg
Philadelphia - Chestnut St,Cold as Ice  ,Sativa,SUPPLY,Small,$64.01,7.0g,25.90%,1813.00mg,0.035/mg
New Kensington,Peanut Butter Breath ,Hybrid,FRX,Flower,$54.98,3.5g,14.47%,506.45mg,0.109/mg
Montgomeryville,Pretty Wicked  ,Hybrid,AGRI-KIND,Smalls,$47.99,7.0g,16.82%,1177.40mg,0.041/mg
Pittsburgh,Lemon El Nino Haze ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,25.95%,908.25mg,0.066/mg
Montgomeryville,Serious Happiness Reserve ,Hybrid,AGRI-KIND,Flower,$44.98,3.5g,19.83%,694.05mg,0.065/mg
Philadelphia - Chestnut St,Durban  ,Sativa,SUPPLY,Small,$64.01,7.0g,19.37%,1355.90mg,0.047/mg
Ambler,Alpine OG ,Indica,KIND TREE,Flower,$50.02,3.5g,24.94%,872.90mg,0.057/mg
Ambler,Chem 91 Skunk VA #4 ,Indica,GLEAF,Flower,$35.00,3.5g,21.63%,757.05mg,0.046/mg
Butler,Jimi's Punch  ,Sativa,SUPPLY,Small,$64.01,7.0g,22.54%,1577.80mg,0.041/mg
Philadelphia - Chestnut St,Jimi's Punch ,Sativa,CRESCO,Flower,$54.98,3.5g,25.23%,883.05mg,0.062/mg
Ambler,Tina  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,15.66%,1096.20mg,0.027/mg
Philadelphia - Chestnut St,707 Headband  ,Indica,SUPPLY,Small,$64.01,7.0g,20.95%,1466.50mg,0.044/mg
Pittsburgh,ICB ,Indica,INSA,Flower,$49.98,3.5g,20.37%,712.95mg,0.070/mg
New Kensington,Rocket Fuel  ,Hybrid,SUPPLY,Small,$50.00,7.0g,22.74%,1591.80mg,0.031/mg
Phoenixville,Jokerz Candy Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,22.24%,778.40mg,0.064/mg
Philadelphia - Chestnut St,Moonshine Haze ,Sativa,TERRAPIN,Flower,$37.00,3.5g,18.36%,642.60mg,0.058/mg
Lancaster,Honey Mini ,Hybrid,FRX,Flower,$49.98,3.5g,16.46%,576.10mg,0.087/mg
Montgomeryville,Hazen Haze  ,Hybrid,SUPPLY,Small,$50.00,7.0g,27.28%,1909.60mg,0.026/mg
"Chicago, IL - Wrigleyville/Lakeview",Cookies ,Indica,FUNKY MONKEY,Flower,$18.22,1.0g,21.94%,219.40mg,0.083/mg
Philadelphia - Chestnut St,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,22.29%,780.15mg,0.038/mg
Butler,Tangilope ,Sativa,THE BANK,Flower,$35.00,3.5g,19.56%,684.60mg,0.051/mg
"Chicago, IL - Wrigleyville/Lakeview",Clementine ,Sativa,VERANO RESERVE,Flower,$51.17,3.5g,23.33%,816.55mg,0.063/mg
Butler,Bubba Diagonal Premium ,Indica,GRASSROOTS,Flower,$75.99,7.0g,22.34%,1563.80mg,0.049/mg
Butler,Lime Bars  ,Indica,SUPPLY,Small,$64.01,7.0g,22.41%,1568.70mg,0.041/mg
Butler,Garlic Storm  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.72%,237.20mg,0.063/mg
Ambler,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,24.07%,842.45mg,0.036/mg
Phoenixville,Dough Lato ,Hybrid,INSA,Flower,$39.97,3.5g,20.83%,729.05mg,0.055/mg
Philadelphia - Chestnut St,Classic Red Sangria ,Sativa,LOST IN TRANSLATION,Flower,$49.98,3.5g,18.07%,632.45mg,0.079/mg
"Chicago, IL - Wrigleyville/Lakeview",Bubba Fett ,Indica,RYTHM,Flower,$55.45,3.5g,28.21%,987.35mg,0.056/mg
Philadelphia - Chestnut St,Stracciatella ,Sativa,ORGANIC REMEDIES,Flower,$45.01,3.5g,21.32%,746.20mg,0.060/mg
New Kensington,Ice Cream Cake  ,Indica,GOOD GREEN,Small,$67.98,7.0g,20.21%,1414.70mg,0.048/mg
New Kensington,Legend of 91 #9 ,Indica,PRIME,Flower,$44.98,3.5g,23.99%,839.65mg,0.054/mg
Lancaster,814 Fireworks  ,Sativa,SUPPLY,Small,$80.01,7.0g,31.17%,2181.90mg,0.037/mg
Montgomeryville,Jimi's Punch ,Sativa,CRESCO,Flower,$54.98,3.5g,25.10%,878.50mg,0.063/mg
Lancaster,Lime Bars  ,Indica,SUPPLY,Small,$63.95,7.0g,22.38%,1566.60mg,0.041/mg
New Kensington,Kosher Tangie ,Hybrid,CRESCO,Flower,$54.98,3.5g,20.07%,702.45mg,0.078/mg
Butler,Tahoe OG ,Hybrid,CALYPSO,Flower,$44.98,3.5g,20.03%,701.05mg,0.064/mg
Lancaster,Gelato #41 x Dosido ,Hybrid,GRASSROOTS,Flower,$63.95,7.0g,22.96%,1607.20mg,0.040/mg
New Kensington,Norton x TW ,Hybrid,AGRI-KIND,Flower,$45.01,3.5g,20.55%,719.25mg,0.063/mg
Philadelphia - Chestnut St,Tina  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,15.66%,1096.20mg,0.027/mg
Butler,Durban  ,Sativa,SUPPLY,Small,$64.01,7.0g,19.45%,1361.50mg,0.047/mg
Butler,Rocket Fuel ,Hybrid,CRESCO,Flower,$30.00,3.5g,21.18%,741.30mg,0.040/mg
"Chicago, IL - Wrigleyville/Lakeview",Jet Fuel OG ,Hybrid,93 BOYZ,Flower,$40.40,3.5g,24.90%,871.50mg,0.046/mg
Philadelphia - Chestnut St,Citrus Kiss ,Sativa,TERRAPIN,Flower,$37.00,3.5g,17.91%,626.85mg,0.059/mg
"Chicago, IL - Wrigleyville/Lakeview",Fotia ,Indica,CROPS,Flower,$50.69,3.5g,27.78%,972.30mg,0.052/mg
"Chicago, IL - Wrigleyville/Lakeview",Face Melt OG Moon Rocks,Hybrid,NATURE'S GRACE,Flower,$100.53,3.5g,33.67%,1178.45mg,0.085/mg
Phoenixville,Banana OG ,Indica,CRESCO,Flower,$54.98,3.5g,20.65%,722.75mg,0.076/mg
"Chicago, IL - Wrigleyville/Lakeview",Motor Breath Haze ,Sativa,CRESCO,Flower,$55.45,3.5g,25.25%,883.75mg,0.063/mg
Butler,Dynamite Cookies ,Sativa,TYSON 2.0,Flower,$58.00,3.5g,26.70%,934.50mg,0.062/mg
Philadelphia - Chestnut St,Kosher Tangie  ,Hybrid,SUPPLY,Small,$50.00,7.0g,22.25%,1557.50mg,0.032/mg
Pittsburgh,Jimi's Punch ,Sativa,CRESCO,Flower,$54.98,3.5g,24.99%,874.65mg,0.063/mg
Lancaster,Norton x TW  ,Hybrid,AGRI-KIND,Smalls,$47.99,7.0g,16.14%,1129.80mg,0.042/mg
Phoenixville,Garlic Butter ,Indica,STRANE,Flower,$35.00,3.5g,22.62%,791.70mg,0.044/mg
"Chicago, IL - Wrigleyville/Lakeview",Brownie Scout & Shine   ,Indica,& SHINE,Lightly Ground Trim,$60.20,7.0g,18.08%,1265.60mg,0.048/mg
Montgomeryville,Outer Space ,Sativa,CRESCO,Flower,$54.98,3.5g,22.12%,774.20mg,0.071/mg
New Kensington,Garlic Storm  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.72%,237.20mg,0.063/mg
Montgomeryville,Banana Puddintain Sugar Leaf,Hybrid,GLEAF,Flower,$51.97,7.0g,25.15%,1760.50mg,0.030/mg
Ambler,Biscotti ,Indica,INSA,Flower,$33.98,3.5g,18.60%,651.00mg,0.052/mg
Ambler,Cherry Diesel  Bud,Hybrid,GLEAF,Small,$56.00,7.0g,21.35%,1494.50mg,0.037/mg
New Kensington,Citrus Daydream  ,Sativa,SUPPLY,Small,$50.00,7.0g,20.50%,1435.00mg,0.035/mg
Phoenixville,Tina  ,Indica,SUPPLY,Small,$63.95,7.0g,23.38%,1636.60mg,0.039/mg
New Kensington,Durban #5  ,Sativa,GOOD GREEN,Small,$67.98,7.0g,21.25%,1487.50mg,0.046/mg
Butler,Memory Loss ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,18.98%,664.30mg,0.072/mg
Butler,Tarts ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,26.32%,921.20mg,0.052/mg
Lancaster,Pre 98 Bubba Minis ,Indica,R.O.,Flower,$30.00,3.5g,13.14%,459.90mg,0.065/mg
Ambler,Cold as Ice ,Sativa,CRESCO,Flower,$54.98,3.5g,26.49%,927.15mg,0.059/mg
Butler,Runtz ,Hybrid,GLEAF,Flower,$35.00,3.5g,20.83%,729.05mg,0.048/mg
Butler,War Pig  ,Hybrid,CLASSIX,Small,$56.00,7.0g,24.38%,1706.60mg,0.033/mg
Butler,Mai Tai #4  Bud,Hybrid,GLEAF,Small,$56.00,7.0g,22.90%,1603.00mg,0.035/mg
Philadelphia - Chestnut St,Lime Bars ,Indica,CRESCO,Flower,$54.98,3.5g,22.68%,793.80mg,0.069/mg
"Chicago, IL - Wrigleyville/Lakeview",Candy Coast ,Hybrid,BEDFORD GROW,Flower,$60.20,3.5g,19.29%,675.15mg,0.089/mg
Pittsburgh,Runtz ,Hybrid,GLEAF,Flower,$35.00,3.5g,20.83%,729.05mg,0.048/mg
Montgomeryville,Hazen Haze  ,Hybrid,SUPPLY,Ground Flower,$29.97,7.0g,17.74%,1241.80mg,0.024/mg
Philadelphia - Chestnut St,OG 18  ,Indica,SUPPLY,Small,$64.01,7.0g,19.01%,1330.70mg,0.048/mg
Lancaster,Chaos Kush ,Hybrid,CRESCO,Flower,$54.98,3.5g,26.34%,921.90mg,0.060/mg
Ambler,Green Line OG  ,Hybrid,SUPPLY,Small,$64.01,7.0g,25.02%,1751.40mg,0.037/mg
Butler,Arch Angel ,Hybrid,FRX,Flower,$54.98,3.5g,19.13%,669.55mg,0.082/mg
Butler,Cool Grapes #66 Premium ,Hybrid,GRASSROOTS,Flower,$75.99,7.0g,20.07%,1404.90mg,0.054/mg
New Kensington,Banana Macaroon ,Hybrid,CRESCO,Flower,$54.98,3.5g,23.62%,826.70mg,0.067/mg
New Kensington,Kosher Tangie  ,Hybrid,SUPPLY,Ground Flower,$29.97,7.0g,13.66%,956.20mg,0.031/mg
New Kensington,Tangilope  ,Sativa,SECHE,Flower,$44.02,7.0g,17.48%,1223.60mg,0.036/mg
Pittsburgh,Cool Grapes #66 ,Hybrid,GRASSROOTS,Flower,$15.00,1.0g,20.45%,204.50mg,0.073/mg
New Kensington,Purple Passion ,Hybrid,CRESCO,Flower,$54.98,3.5g,22.03%,771.05mg,0.071/mg
Butler,Jimi's Punch ,Sativa,CRESCO,Flower,$54.98,3.5g,25.35%,887.25mg,0.062/mg
Lancaster,Grape Gasoline ,Indica,INSA,Flower,$63.95,7.0g,21.17%,1481.90mg,0.043/mg
Lancaster,Caped Crusader ,Hybrid,CRESCO,Flower,$54.98,3.5g,28.65%,1002.75mg,0.055/mg
"Chicago, IL - Wrigleyville/Lakeview",Sugar Spritz Popcorn,Sativa,HIGH SUPPLY,Flower,$160.00,14.0g,19.21%,2689.40mg,0.059/mg
Montgomeryville,Apple Pie ,Sativa,MODERN FLOWER,Flower,$63.95,7.0g,17.40%,1218.00mg,0.053/mg
"Chicago, IL - Wrigleyville/Lakeview",Durban Zkittlez ,Sativa,RYTHM,Flower,$55.45,3.5g,26.06%,912.10mg,0.061/mg
Phoenixville,Petrol Pine  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,12.59%,881.30mg,0.034/mg
Pittsburgh,Midnight Fantasy ,Indica,R.O.,Flower,$35.00,3.5g,13.72%,480.20mg,0.073/mg
Philadelphia - Chestnut St,Str8 Lemonade ,Sativa,GLEAF,Flower,$56.00,7.0g,20.34%,1423.80mg,0.039/mg
New Kensington,Mint Face Off ,Indica,CRESCO,Flower,$30.00,3.5g,22.85%,799.75mg,0.038/mg
Lancaster,Ghost Rider ,Hybrid,GRASSROOTS,Flower,$15.00,1.0g,21.55%,215.50mg,0.070/mg
New Kensington,Sage ,Sativa,FRX,Flower,$54.98,3.5g,17.61%,616.35mg,0.089/mg
Phoenixville,Citrus Daydream  ,Sativa,SUPPLY,Small,$50.00,7.0g,20.50%,1435.00mg,0.035/mg
Pittsburgh,Purple Passion  ,Hybrid,SUPPLY,Small,$50.00,7.0g,21.23%,1486.10mg,0.034/mg
Philadelphia - Chestnut St,Lucinda Williams ,Sativa,GLEAF,Flower,$39.97,3.5g,23.75%,831.25mg,0.048/mg
New Kensington,Animal Mints #10 ,Indica,RYTHM,Flower,$54.98,3.5g,24.47%,856.45mg,0.064/mg
Philadelphia - Chestnut St,Bubba Diagonal ,Indica,GRASSROOTS,Flower,$15.00,1.0g,16.05%,160.50mg,0.093/mg
Montgomeryville,Lime Bars  ,Indica,SUPPLY,Small,$64.01,7.0g,22.41%,1568.70mg,0.041/mg
Montgomeryville,Honey Badger Haze ,Sativa,MODERN FLOWER,Flower,$44.98,3.5g,20.35%,712.25mg,0.063/mg
"Chicago, IL - Wrigleyville/Lakeview",Sour Diesel & Shine Mini Buds,Sativa,& SHINE,Flower,$170.30,14.0g,25.04%,3505.60mg,0.049/mg
"Chicago, IL - Wrigleyville/Lakeview",Kushions ,Hybrid,BEDFORD GROW,Flower,$60.20,3.5g,26.73%,935.55mg,0.064/mg
Ambler,OG 18  ,Indica,SUPPLY,Small,$64.01,7.0g,23.76%,1663.20mg,0.038/mg
Ambler,Chem De La Chem ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,20.98%,734.30mg,0.065/mg
New Kensington,Bio Jesus  ,Indica,SUPPLY,Small,$50.00,7.0g,20.28%,1419.60mg,0.035/mg
"Chicago, IL - Wrigleyville/Lakeview",Figment ,Hybrid,FIG FARMS,Flower,$60.20,3.5g,22.87%,800.45mg,0.075/mg
Montgomeryville,Mint Face Off  ,Indica,SUPPLY,Small,$64.01,7.0g,22.31%,1561.70mg,0.041/mg
Pittsburgh,Cool Grapes #65 ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,20.11%,703.85mg,0.068/mg
Montgomeryville,Blue Haze ,Sativa,VERANO ESSENCE,Flower,$49.98,3.5g,24.69%,864.15mg,0.058/mg
Butler,Petrol Pine  ,Indica,SUPPLY,Small,$50.00,7.0g,19.15%,1340.50mg,0.037/mg
Lancaster,Lemon Grenades ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,21.85%,764.75mg,0.063/mg
Lancaster,Director's Cut  ,Hybrid,SUPPLY,Small,$79.94,7.0g,25.14%,1759.80mg,0.045/mg
New Kensington,Intergalactic Toad ,Indica,TYSON 2.0,Flower,$58.00,3.5g,23.06%,807.10mg,0.072/mg
Philadelphia - Chestnut St,Kosher Tangie ,Hybrid,CRESCO,Flower,$54.98,3.5g,20.11%,703.85mg,0.078/mg
Ambler,Sunny Diesel ,Hybrid,CLASSIX,Flower,$56.00,7.0g,21.32%,1492.40mg,0.038/mg
"Chicago, IL - Wrigleyville/Lakeview",Heady Betty ,Hybrid,CRESCO,Flower,$55.45,3.5g,23.26%,814.10mg,0.068/mg
Montgomeryville,Banana Macaroon  ,Hybrid,SUPPLY,Small,$64.01,7.0g,22.83%,1598.10mg,0.040/mg
Montgomeryville,Dynamite Diesel ,Sativa,KIND TREE,Flower,$49.98,3.5g,23.28%,814.80mg,0.061/mg
Philadelphia - Chestnut St,Sweet Cheese  ,Sativa,AGRI-KIND,Smalls,$47.99,7.0g,16.30%,1141.00mg,0.042/mg
Philadelphia - Chestnut St,Burnt Toast #4  ,Hybrid,GOOD GREEN,Small,$67.98,7.0g,23.32%,1632.40mg,0.042/mg
Pittsburgh,Tangilope ,Sativa,THE BANK,Flower,$35.00,3.5g,19.56%,684.60mg,0.051/mg
Phoenixville,Apple Sundae Float ,Hybrid,FLOAT,Flower,$49.98,3.5g,22.92%,802.20mg,0.062/mg
Pittsburgh,Bubble Bath ,Hybrid,GLEAF,Flower,$40.00,3.5g,19.88%,695.80mg,0.057/mg
Butler,Memory Loss ,Hybrid,GRASSROOTS,Flower,$64.01,7.0g,18.98%,1328.60mg,0.048/mg
Philadelphia - Chestnut St,Super Blue Haze ,Sativa,R.O.,Flower,$35.00,3.5g,25.20%,882.00mg,0.040/mg
Pittsburgh,OG 18 ,Indica,CRESCO,Flower,$54.98,3.5g,19.66%,688.10mg,0.080/mg
"Chicago, IL - Wrigleyville/Lakeview",Sugar Spritz ,Sativa,HIGH SUPPLY,Flower,$165.54,14.0g,19.82%,2774.80mg,0.060/mg
Philadelphia - Chestnut St,Mint Face Off  ,Indica,SUPPLY,Small,$64.01,7.0g,25.01%,1750.70mg,0.037/mg
Phoenixville,Bio Jesus  ,Indica,SUPPLY,Small,$50.00,7.0g,20.83%,1458.10mg,0.034/mg
Montgomeryville,Keystone Banana ,Hybrid,CRESCO,Flower,$54.98,3.5g,27.02%,945.70mg,0.058/mg
Montgomeryville,Morning Dew  Bud,Hybrid,GLEAF,Small,$15.00,1.0g,23.10%,231.00mg,0.065/mg
Butler,Hot Stuff  ,Indica,SUPPLY,Small,$64.01,7.0g,25.45%,1781.50mg,0.036/mg
Phoenixville,Strawberry Star ,Hybrid,CULTIVAR COLLECTION,Flower,$59.99,3.5g,25.14%,879.90mg,0.068/mg
Phoenixville,814 Fireworks ,Sativa,CRESCO,Flower,$54.98,3.5g,34.17%,1195.95mg,0.046/mg
Butler,Sugar Plum Sunset  ,Indica,SUPPLY,Small,$50.00,7.0g,20.28%,1419.60mg,0.035/mg
Pittsburgh,Bio Jesus ,Indica,CRESCO,Flower,$54.98,3.5g,22.51%,787.85mg,0.070/mg
Ambler,Sunny Diesel ,Hybrid,CLASSIX,Flower,$40.00,3.5g,22.03%,771.05mg,0.052/mg
Pittsburgh,Banana OG ,Indica,CRESCO,Flower,$54.98,3.5g,20.42%,714.70mg,0.077/mg
Ambler,Ice Cream Cake  ,Indica,GOOD GREEN,Small,$67.98,7.0g,20.21%,1414.70mg,0.048/mg
Pittsburgh,Sweet Cheese ,Sativa,AGRI-KIND,Flower,$45.01,3.5g,22.94%,802.90mg,0.056/mg
Pittsburgh,OG 18  ,Indica,SUPPLY,Ground Flower,$29.97,7.0g,12.62%,883.40mg,0.034/mg
"Chicago, IL - Wrigleyville/Lakeview",Triangle Octane Shake,Hybrid,HIGH SUPPLY,Flower,$60.20,7.0g,19.50%,1365.00mg,0.044/mg
Pittsburgh,Pineapple Kush Mini ,Indica,FRX,Flower,$49.98,3.5g,23.58%,825.30mg,0.061/mg
Butler,Morning Dew  Bud,Hybrid,GLEAF,Small,$56.00,7.0g,24.99%,1749.30mg,0.032/mg
Phoenixville,Lemon Grenades ,Hybrid,GRASSROOTS,Flower,$47.98,3.5g,21.85%,764.75mg,0.063/mg
Montgomeryville,Hot Stuff ,Indica,CRESCO,Flower,$54.98,3.5g,31.18%,1091.30mg,0.050/mg
New Kensington,Gelato 41 x Bwizz ,Hybrid,INSA,Flower,$39.97,3.5g,21.28%,744.80mg,0.054/mg
Montgomeryville,Bernie Sanders  Bud,Indica,GLEAF,Small,$40.00,3.5g,23.94%,837.90mg,0.048/mg
Phoenixville,Purple Punch  ,Indica,& SHINE,Small,$63.95,7.0g,18.79%,1315.30mg,0.049/mg
Philadelphia - Chestnut St,Strawberry Kush  ,Sativa,AGRI-KIND,Smalls,$47.99,7.0g,13.27%,928.90mg,0.052/mg
"Chicago, IL - Wrigleyville/Lakeview",309 OG Moon Rocks,Hybrid,NATURE'S GRACE,Flower,$45.15,1.5g,18.69%,280.35mg,0.161/mg
"Chicago, IL - Wrigleyville/Lakeview",Love Affair ,Sativa,RYTHM,Flower,$55.45,3.5g,27.76%,971.60mg,0.057/mg
Phoenixville,Citrus Daydream ,Sativa,CRESCO,Flower,$30.00,3.5g,24.07%,842.45mg,0.036/mg
Ambler,Jimi's Punch  ,Sativa,SUPPLY,Small,$64.01,7.0g,22.54%,1577.80mg,0.041/mg
Phoenixville,OG 18 ,Indica,CRESCO,Flower,$54.98,3.5g,19.66%,688.10mg,0.080/mg
"Chicago, IL - Wrigleyville/Lakeview",4 Kings ,Indica,REVOLUTION,Flower,$65.74,3.5g,21.92%,767.20mg,0.086/mg
Lancaster,Bubble Bath ,Hybrid,GLEAF,Flower,$35.00,3.5g,19.88%,695.80mg,0.050/mg
New Kensington,Blueberry Muffin Float ,Indica,FLOAT,Flower,$49.98,3.5g,18.65%,652.75mg,0.077/mg
New Kensington,Banana OG  ,Indica,SUPPLY,Small,$64.01,7.0g,23.65%,1655.50mg,0.039/mg
Butler,Pelirroja ,Sativa,GRASSROOTS,Flower,$47.98,3.5g,15.98%,559.30mg,0.086/mg
Montgomeryville,Yellow Brick Road ,Hybrid,AVENUE,Flower,$44.98,3.5g,22.40%,784.00mg,0.057/mg
Lancaster,Casey Jones ,Sativa,MOXIE,Flower,$54.98,3.5g,20.16%,705.60mg,0.078/mg
"Chicago, IL - Wrigleyville/Lakeview",Lake Effect ,Hybrid,BEDFORD GROW,Flower,$20.59,1.0g,24.62%,246.20mg,0.084/mg
Phoenixville,Bubble Bath ,Hybrid,GLEAF,Flower,$35.00,3.5g,19.88%,695.80mg,0.050/mg
Lancaster,Point Break ,Indica,GLEAF,Flower,$39.97,3.5g,21.90%,766.50mg,0.052/mg
Ambler,Petrol Pine  ,Indica,SUPPLY,Small,$50.00,7.0g,19.15%,1340.50mg,0.037/mg
"Chicago, IL - Wrigleyville/Lakeview",Rainbowz ,Hybrid,AERIZ,Flower,$60.20,3.5g,25.33%,886.55mg,0.068/mg
Philadelphia - Chestnut St,Apple Pie ,Sativa,MODERN FLOWER,Flower,$64.01,7.0g,16.97%,1187.90mg,0.054/mg
